site,T1_mean,T3_mean,T1_mean_1,T1_mean_2,T1_mean_3,T1_mean_4,T1_mean_5,T1_mean_6,T1_mean_7,T1_mean_8,T1_mean_9,T1_mean_10,T1_mean_11,T1_mean_12,T3_mean_1,T3_mean_2,T3_mean_3,T3_mean_4,T3_mean_5,T3_mean_6,T3_mean_7,T3_mean_8,T3_mean_9,T3_mean_10,T3_mean_11,T3_mean_12,T1_min,T3_min,T1_max,T3_max,T1_TDD,T3_TDD,T1_GDD3,T3_GDD3,T1_GDD5,T3_GDD5,T1_FDD,T3_FDD,T1_TDD_days,T3_TDD_days,T1_GDD3_days,T3_GDD3_days,T1_GDD5_days,T3_GDD5_days,T1_FDD_days,T3_FDD_days,sos1,eos1,sos3,eos3,T1_ft,T3_ft,T3_frost,moist_mean_summer,moist_max_summer,moist_min_summer,moist_sd_summer,moist_cv_summer,moist_mean_july,moist_max_july,moist_min_july,moist_sd_july,moist_cv_july
AIL128,-0.3871596951289075,-2.028218213481063,-7.307747547043011,-8.025601179941004,-7.419338188844087,-4.4120580729166665,0.03529890793010755,8.749389409722221,10.727366700268817,9.241458602150537,3.179055208333333,-0.6492189012096774,-3.0488961805555554,-6.199160097446237,-10.327557963709678,-10.333183536135694,-9.08823714717742,-5.1026884765625,-0.28149813088037623,8.297500868055556,10.112272555443548,8.571757287466399,2.3946831597222222,-3.4475491431451615,-6.112532552083334,-9.513482862903226,-11.057559375,-19.889375,20.493065625000007,24.0171953125,1036.6055828125,976.2385904947917,997.6343177083332,932.1304557291667,911.4750651041666,849.4721110026042,-1178.0156614583334,-1717.04529296875,141.5,138.5,115,107.5,93.75,86.5,223.75,226.75,138.75,276.75,142.75,275.25,12.5,114.75,-22.77421875,17.59296660292539,25.68177083333333,12.797395833333333,2.3552964055182555,0.1338771600422758,18.385887096774194,23.108854166666667,15.463541666666666,1.9463621933360624,0.10586175054221625
AIL129,0.007017597821126916,-1.4004466324078835,-5.415731115591398,-5.850139970501475,-5.272210870295699,-4.048957443576389,-1.5583213163642475,7.024017816840278,10.079142561323925,8.926326176075268,3.302608962673611,-0.4015800949260753,-2.6868264756944447,-4.418775470430107,-8.341167275705645,-8.357106886061947,-6.875068695396506,-4.767702799479167,-0.8161406565020161,8.60901226128472,10.283322916666664,8.556320228494622,2.2686854383680557,-3.6818758610551074,-6.101602756076389,-8.018185084845431,-7.83616875,-16.005221875000004,15.414803125000008,24.331946875000014,920.164964453125,962.989497721354,879.7424391927083,919.242872721354,817.4569941406249,845.5292347005206,-917.6017868489583,-1474.5026302083334,135.75,131.5,105.5,102.5,90,84.25,229.5,233.75,150.5,276.75,152,271.25,7.75,81.5,-10.201906250000004,20.674020907558376,26.6802734375,16.039942708333335,2.3955957540886987,0.11587468953428766,19.510558971774195,22.373695312499997,16.884213541666668,1.4875713000821,0.07624442242962697
AIL130,0.6701899212867899,-1.0076015485968517,-4.937398907930108,-4.643852249262537,-3.6805524697580645,-2.3144885416666665,-0.8195813676075269,6.360326996527777,11.060059929435484,9.87484907594086,3.673879513888889,-0.1688127184139785,-2.2748184027777776,-4.469572967069892,-8.117172395833334,-7.030753816371681,-5.259708518145161,-2.8992144965277777,-0.7007787466397849,7.1750151041666665,10.3157703125,8.814751747311828,2.675655295138889,-3.3094502016129033,-5.874333854166667,-8.250551932123656,-7.9510250000000005,-18.54176875,20.24131875,24.311200000000003,970.3360765625,917.3735854166666,942.4832869791667,884.0929041666667,874.2436458333334,804.7224848958333,-725.5492078125,-1285.4000510416668,124.75,127.25,104.25,100.25,87.5,80.25,240.5,238,158.5,279.25,159.5,275.25,9.5,81.25,-5.947175,17.94617122623025,25.0828125,14.0109375,2.5247718171868687,0.1406858201317418,16.810651881720432,19.231250000000003,14.768229166666668,1.156788452166973,0.06881282536252158
AIL131,1.8363663322781199,1.1114524676306186,-1.4928524697580645,-1.6802027654867258,-1.589028125,-1.0496075520833335,-0.3522064684139785,4.950349045138888,9.406257073252688,9.181558442540322,4.809941059027778,1.203006065188172,-0.6077130208333333,-1.0306233870967743,-4.487230073924731,-4.197519505899705,-3.343538877688172,-1.6919018229166667,0.8722814348118281,10.671704947916668,12.265101075268818,10.382320077284946,4.323142664930556,-1.8952021841397848,-5.067759027777778,-4.842688323252688,-2.778325,-14.252324999999999,14.030737500000003,28.810878125000002,915.5733565104166,1226.0501851562499,874.9036533854166,1193.5227794270834,777.91272421875,1121.5277265625,-244.84055364583332,-820.0921713541666,152,144.25,115.75,121.5,91.75,103.75,213.25,221,153.5,282.5,159.75,279.5,2.25,83.5,-8.13605,42.935744409127196,51.99643134469698,36.19010416666667,3.9491803966639707,0.09197885004701262,42.30065524193549,45.905208333333334,37.8828125,2.364942944344731,0.055907950617280364
AIL132,1.5699372005475702,1.1355026701174995,-1.4165756888440861,-1.6470551253687316,-1.451668934811828,-1.0294127604166667,-0.39598387096774196,3.6724101562500002,8.323322664650538,8.670191364247312,4.760832465277778,1.2493559307795699,-0.7063767361111111,-1.4616970766129032,-4.256079889112903,-4.067512444690266,-3.0042527721774195,-1.6969618055555555,0.6654170866935484,10.89284939236111,12.63706527217742,10.719789566532258,4.251231553819444,-2.1676327284946235,-4.943098958333334,-5.738533266129032,-2.616359375,-13.214609375,11.385281250000002,30.968750000000007,826.2865520833334,1244.59130859375,773.6385104166667,1216.49755859375,664.4184713541667,1153.3248697916667,-252.86698958333335,-829.8489583333334,152,140,109.75,118.75,82.25,102.75,213.25,225.25,157.25,282.5,163.75,276.5,9.5,84.25,-8.125,20.73194401451859,35.39955729166667,10.619791666666666,5.799362118832265,0.2797307437629086,18.36181115591398,25.261979166666666,11.869791666666666,3.8246607325422497,0.20829430713921712
AIL133,1.680264180498517,1.079245870051905,-2.0901567876344087,-2.5880477323008853,-2.4484607190860217,-1.5911963541666667,-0.5268692372311827,4.892245486111111,9.173914112903226,9.40090714045699,5.339201866319445,1.777702755376344,-0.22697109375,-1.273151999327957,-4.681710769489247,-4.593014380530974,-3.9329603494623657,-2.2128081597222224,0.27697958669354833,10.389364040798611,11.905292548723118,10.102206401209678,3.609169921875,-1.0613205645161292,-3.105939670138889,-4.106756972446237,-3.4841,-9.493125,12.899181250000002,34.07031250000001,943.3563049479167,1157.6009342447917,895.42878984375,1120.551728515625,782.3201096354167,1051.8336100260417,-329.63981302083334,-763.4063802083334,162.25,135.25,119.25,113.5,91,96.75,203,230,154,282.25,161,275.5,8,94.25,-13.05625,13.08226096425139,18.264213541666663,9.493229166666667,2.333811975619278,0.17839515524087596,12.761861559139785,15.591666666666667,10.635416666666668,1.2587418375603712,0.09863308982997751
AIL134,1.5548506659251655,0.44833180077857626,-1.020593497983871,-1.2574198008849558,-1.0742414314516129,-0.8027864583333333,-0.5274354208669355,2.402869357638889,7.923710307459678,9.057790973622312,4.34509765625,0.7983119119623656,-0.5931944444444445,-0.8713579469086021,-4.993149008736559,-4.432275497787611,-3.078687483198925,-1.7074330729166667,-0.05864936575940864,9.112358268229167,11.516631842237903,9.663130603158601,3.2775276475694444,-2.9315835685483873,-5.519857118055556,-5.792302654569893,-1.9637499999999999,-16.503325,11.634596875000003,28.141271874999987,759.2077115885417,1074.2701408854166,704.0551171875,1039.058880078125,613.0100716145834,957.9591516927084,-191.29850585937498,-910.5169506510417,134.5,131.75,97,109.75,73.75,90,230.75,233.5,161.75,281,170.75,271.5,8,94.75,-8.108487499999999,44.726196354227184,50.88927083333334,39.63719270833333,3.7054122821896742,0.08284657726856906,43.298268649193545,45.463078124999996,40.80646874999999,1.7246449363252068,0.03983172976957658
AIL135,1.822413942362537,0.7886201927190281,-1.7087917632728493,-1.7493030558628315,-1.5802517767137096,-1.2370010416666666,-0.5052413810483871,5.932796050347221,11.378184673219085,10.450689503528224,4.341033680555555,-0.08012072832661286,-1.6847722005208332,-2.003087588205645,-3.3172257224462367,-3.144821049963127,-2.5822446236559142,-1.8449360894097222,-0.5471275411626344,7.48027001953125,11.406873057375671,9.748559937836022,3.3521104600694445,-2.9440599798387095,-4.253695638020833,-4.188250693044355,-5.351940625000001,-15.265115625,17.593796874999995,26.671537500000007,1010.7867803385416,1011.4005143229167,979.4887447916665,974.8768196614583,919.7697002604166,903.8621386718751,-345.150087890625,-723.3569889322916,127.75,126,105,102.25,90.25,85,237.5,239.25,161.25,281,162.25,275.5,9.75,73.5,-5.391875,26.911466447790367,31.443083333333337,22.004484374999997,2.0805242985603725,0.07730995643053108,26.46620077284946,29.123328125,23.736161458333335,1.4019097238211748,0.052969813682488716
AIL136,1.2152443881188681,0.2297226286219483,-2.586896875,-2.8768408738938054,-2.752901999327957,-2.233435503472222,-1.002870497311828,3.9250280381944442,10.111124798387095,9.845106023185481,4.708578385416667,0.7573256552419355,-1.4271746527777778,-2.2435038978494624,-4.583543934811828,-4.3054557522123895,-3.7315404065860216,-2.6187530381944444,-1.0344217909946236,8.000995225694444,11.241661878360214,9.503349126344085,3.105411458333333,-3.0048623991935486,-4.985029079861111,-5.1501076948924736,-5.00588125,-13.4833125,13.717321875,26.758171875000002,911.0215684895833,1001.5209765625,875.6320044270833,973.4075208333334,801.6959768229166,902.6276171874999,-467.15355572916667,-917.6147864583334,128,122.5,104.5,102.25,86,85,237.25,242.75,164,281,167,275.5,6,70,-4.003,36.70911915898397,42.321354166666666,31.869791666666664,2.6097745624820385,0.07109335833364278,36.43563508064516,39.389583333333334,32.73854166666666,1.867779879765183,0.05126244885346761
AIL137,2.1957736011293636,0.4343751112251883,-0.8610282426075269,-1.087372087020649,-0.9619502016129032,-0.6902236111111111,-0.3808010080645161,5.383268142361111,10.506022748655914,9.766113894489248,4.259700434027778,0.9507892137096774,-0.2300456597222222,-0.598385433467742,-4.317758702956989,-4.206779609144543,-3.263764247311828,-1.7149347222222222,-0.12514487567204302,8.254998003472222,10.774059173387098,9.09211402889785,2.792205034722222,-2.9224399025537635,-4.582881770833334,-4.881728797043011,-1.75676875,-14.403415625,15.250106250000004,25.787443750000005,949.7568473958333,987.158296875,907.4541140625,947.8517760416667,830.4121072916666,862.7383869791666,-147.75053958333334,-828.5027875,149.25,133.75,106,105,86.5,84,216,231.5,159,281,162.75,271.5,8.5,106.25,-12.13025,50.6365083486432,57.19114583333333,44.8046875,3.9466381692093306,0.0779405669529163,48.98245967741936,51.6609375,46.8125,1.2605264759756099,0.025734242099661353
AIL138,1.778543484770705,0.17201855036504676,-1.2263478662634408,-1.3355309734513274,-1.133794942876344,-0.8951041666666667,-0.5361491935483871,4.391006944444444,11.27794690860215,9.755548975134408,3.231870659722222,0.10027553763440859,-1.20705078125,-1.4077994791666666,-3.487301814516129,-3.5771976032448376,-2.606368934811828,-1.80064921875,-0.8758161794354838,6.208226649305556,10.578967926747312,8.81902379032258,2.4719961805555557,-3.861430258736559,-5.365818489583333,-4.745366330645162,-3.06984375,-16.391840625,16.91671875,24.037221875000004,901.0692838541667,886.7626052083333,871.71625,855.4122567708333,815.4990104166666,785.8958588541667,-251.45627604166668,-823.9328296875001,116,115.75,93,94.25,79,76.5,249.25,249.5,167.25,276.75,168.5,271.5,6.5,66,-1.6966999999999999,39.0328905022539,44.90521875,36.0546875,2.244308883550816,0.057497891000955245,37.61308803763441,40.95677083333334,36.0546875,1.2175000801515221,0.03236905406260001
AIL139,1.194647105293178,-0.35486002452658016,-1.9531892977150538,-1.9236711651917404,-1.4663256384408603,-1.1416907118055555,-0.6100903393817204,3.8918813368055556,10.04138185483871,9.116482661290322,3.0068878472222225,-0.6749004872311828,-1.9119706597222221,-2.3457674227150536,-4.789452150537635,-4.399436375368731,-3.0054299731182796,-2.09676796875,-0.9084142641129033,5.86514609375,10.323629586693547,8.740359257392473,2.529620920138889,-3.7691543514784946,-6.632857378472223,-6.439370245295699,-5.026037499999999,-18.645459374999998,15.74615,23.158134375000003,819.5824505208333,867.6848604166667,785.7742786458333,834.1263671874999,717.6134536458333,762.0072182291667,-383.2375953125,-997.2974843750001,116.25,117.75,92.5,93.75,75.75,75.5,249,247.5,164.75,273.25,167.25,271.5,7.75,65.5,-2.39255,23.5356326133139,30.641145833333333,17.0171875,3.894359169243167,0.16546651765120443,23.293094758064516,26.1734375,20.250520833333333,1.9605415264877044,0.0841683574832377
AIL140,0.903465359770705,-0.6854840434633812,-3.069167926747312,-3.222137721238938,-2.8332808299731185,-2.1241319444444446,-0.9532300067204301,5.742730034722222,10.421591481854838,9.092852192540322,3.000021701388889,-0.5471165154569892,-2.212033420138889,-2.794921875,-5.785870295698925,-5.333425516224189,-4.332892305107527,-2.961056857638889,-1.1183950772849462,6.753819444444445,9.937331989247312,8.364940356182796,2.1376302083333334,-3.8088877688172045,-5.923372395833333,-6.479271673387097,-5.920078125,-15.178671875,18.327031250000005,23.446015625000005,883.94677734375,866.5602213541667,850.2062174479166,831.63671875,768.1814778645834,758.9322916666667,-553.9560546875,-1116.9332682291665,123.5,119.25,98.5,95.25,78.75,77,242,246,158.5,276.5,161,271.25,11.25,75.5,-11.109375,15.68081371921167,32.29502581521739,11.394791666666666,3.523344966736501,0.22469146243474614,14.305191532258064,17.860416666666666,11.916145833333333,1.5039032930318093,0.10512989564945861
AIL141,2.67738335400981,1.3435267475188226,-0.5390898185483871,-0.5977532632743363,-0.535057560483871,-0.42406475694444445,-0.22073044354838708,6.36715703125,10.388991078629031,9.816604695900535,5.825229947916666,2.0486012936827955,0.1432529513888889,-0.39630168010752687,-3.4908329133064515,-2.901675424041298,-1.983377436155914,-1.0535807291666666,0.8263923891129032,9.945670572916667,11.998403897849462,9.93272219422043,3.9912489149305554,-2.224735383064516,-5.078483072916667,-4.137611307123656,-0.87005,-14.40203125,13.020106250000001,29.763281250000002,1070.2084575520832,1165.0711263020833,1024.4697596354165,1133.6277669270833,941.9094966145832,1061.5927734375,-92.29418749999999,-674.3479817708334,169,137.25,125.25,117.75,105.25,100,196.25,228,154.5,283.25,157.25,276.25,5,116,-21.28125,45.84287410851289,54.637125000000005,39.813541666666666,3.541646460628009,0.07725620457924857,45.403225806451616,48.34166666666667,42.87864583333333,1.4676047843314652,0.03232379986804648
AIL142,2.4008706144478666,1.3081811116814968,-0.5452152553763442,-0.5683613384955752,-0.5326669522849463,-0.44379661458333336,-0.28254094422043013,5.308688194444444,10.731540456989245,9.69353327452957,4.7879308159722225,1.1659322580645162,-0.2719324652777778,-0.5032440692204302,-2.3043409778225805,-2.0358130530973453,-1.6720115087365592,-1.1227864583333333,-0.47048261088709675,6.969075520833333,11.872091313844086,9.847530241935484,3.7861002604166667,-1.8165742607526882,-4.1568359375,-3.4865906418010755,-0.93731875,-11.36,15.002446875,29.220625000000002,978.1031335937499,1028.2584635416667,947.9980638020833,997.7887369791666,876.4366236979165,935.5569661458333,-101.18514166666668,-550.4453125,141.75,120.5,108.75,101.75,91.25,86.5,223.5,244.75,164.75,281.25,165.75,276.25,2.5,95,-8.015625,36.376987982486995,38.403687500000004,34.37447916666667,0.8507561105521103,0.023387205971030108,36.23454301075269,36.9359375,35.54270833333334,0.45256160317047256,0.012489783658543004
AIL143,0.9633754527435546,-0.5969952505029757,-4.111695648521505,-4.209393436578171,-3.437300487231183,-1.9306857638888888,-0.15563046034946237,6.011447482638889,8.992649529569892,8.997658350134408,4.6460991753472225,0.9342762936827957,-1.3939019097222223,-3.129651797715054,-9.345219136424731,-8.377391058259587,-6.202021471774193,-3.0650384548611114,1.4659157762096775,10.765686766098485,11.98468016213038,10.15851385248656,3.7315784071180556,-2.678058938172043,-6.743586631944444,-9.320920581317203,-6.436875,-21.348868749999998,13.483828125000002,31.411912500000003,924.17626953125,1216.8834920454547,877.4305013020834,1175.895524206913,787.0234375,1100.6805596235797,-572.3033854166666,-1434.9360072916666,148.5,149.75,116.5,120,94.5,101.5,216.75,215.5,149.25,282.25,152,276,12.5,143.75,-18.839375,22.5222335788106,34.5953125,12.5390625,4.478951750380289,0.19886800901462023,20.54546370967742,25.533333333333335,14.784895833333334,2.9545783148582836,0.14380684498576707
AIL144,1.4166895227298653,0.3349562585557837,-2.5606805443548386,-2.6799635324483777,-2.561961626344086,-1.602511371527778,-0.4456561827956989,5.913992534722222,9.467198739919354,9.180614398521506,4.234766189236111,0.657848941532258,-1.0238763888888889,-1.8830511760752688,-5.770749327956989,-5.0099096607669615,-4.53505124327957,-2.363552517361111,0.45688424059139787,9.686534288194444,11.527910786290322,9.754189768145162,3.4295247395833335,-2.737546202956989,-4.9533094618055555,-5.795740927419355,-4.20670625,-15.239140625000001,13.846106250000002,27.967734375000003,914.0231596354166,1112.9534505208333,870.6064325520833,1075.8473307291667,781.0366947916667,993.26171875,-396.5773114583333,-990.6106770833334,139.75,139.5,112,113,89.75,93,225.5,225.75,150.75,281,156.5,275.5,7.25,98.5,-12.25,17.09170060849791,25.38101041666666,12.138541666666667,2.709935227898111,0.15855269700609806,16.360114247311827,18.900520833333335,14.5578125,1.3448179237646312,0.08220101054524125
AIL145,1.147895545288615,0.09874265628564909,-2.6293222110215053,-2.7986028945427726,-2.5885060987903223,-2.1850419270833332,-1.019632190860215,4.446294878472222,11.300375789650538,10.082465843413978,3.7251360243055553,-0.1933238071236559,-1.886495920138889,-2.844554485887097,-4.287833921370968,-4.257040468289086,-3.6829847110215055,-2.773025173611111,-1.1069703461021505,5.81962890625,11.485047043010752,9.706632224462366,3.2029405381944445,-2.73329343077957,-4.894303385416666,-5.64930905577957,-4.044540625,-12.984921875000001,19.786865625000004,25.463750000000005,932.9348317708333,954.6917317708333,905.2751802083333,927.6692708333334,848.9180416666667,858.5052083333333,-513.6659838541666,-918.6259765625,117.25,116.5,96.75,96,82.5,79,248,248.75,167.25,281,168.25,275.5,7.75,65.75,-1.703125,20.57374742258195,24.609653645833333,15.948958333333334,1.9454363060534428,0.09455916154186439,20.565540994623657,23.026041666666664,18.332812500000003,1.2041721313877645,0.05855290321332004
AIL146,1.3406391705167693,0.08366436729979489,-2.2543157762096775,-2.6278115781710913,-2.278362315188172,-1.7050021701388889,-0.7686911962365591,4.945551215277778,9.102455057123656,8.890598748319892,3.977517361111111,0.6407195060483871,-0.7424696180555556,-1.4086546538978495,-5.145413054435483,-4.853690910766962,-3.789996807795699,-2.4076592881944445,-0.6508629032258064,7.955274739583334,10.563119791666669,8.970204595094087,2.7478745659722223,-3.177282594086021,-4.533852864583333,-5.001186323924731,-3.6259375,-13.272062499999999,12.746328125000002,25.304031250000005,850.9845377604166,958.9024205729168,809.5665690104167,924.1193554687501,722.40380859375,846.4910507812501,-361.3160807291667,-928.3440104166666,134.75,127.75,106.25,102.5,84.5,83.25,230.75,237.5,157.5,281,159.5,275.25,3,80.5,-7.64475,28.28115184487663,55.18333333333333,21.539583333333333,8.82418990098668,0.31201663741942876,24.199529569892473,26.611979166666668,22.248958333333334,1.3613412532505957,0.05625486434844959
